conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label,clean,normal,lemma,stem,stop,token,tokening
"1,97179E+18",Mon Sep 29 20:34:19 +0000 2025,0,@bangjago2075 @StopPlandemit Lebih tepatnya ormas dan pemerintah juga GK jelas makanya males ibarat kata belum produksi udah mengeluarkan banyak duit dulu padahal pabrik belum jadi preman ormas GK jelas dan pungli juga kacau dan Sri MULYONO suka hutang komplit makanya pajaknya tinggi ,"1,97276E+18",,bangjago2075,in,,0,0,0,https://x.com/undefined/status/1972761881363517912,"1,64215E+18",,negative,lebih tepatnya ormas dan pemerintah juga gk jelas makanya males ibarat kata belum produksi udah mengeluarkan banyak duit dulu padahal pabrik belum jadi preman ormas gk jelas dan pungli juga kacau dan sri mulyono suka hutang komplit makanya pajaknya tinggi,lebih tepatnya organisasi masyarakat dan pemerintah juga tidak jelas makanya males ibarat kata belum produksi udah mengeluarkan banyak duit dulu padahal pabrik belum jadi preman organisasi masyarakat tidak jelas dan pungli juga kacau dan sri mulyono suka hutang komplit makanya pajaknya tinggi,lebih tepat organisasi masyarakat dan erintah juga tidak jelas maka males ibarat kata belum produksi udah eluar banyak duit dulu padahal pabrik belum jadi prem organisasi masyarakat tidak jelas dan pungli juga kacau dan sri mulyono suka hutang komplit maka pajak tinggi,lebih tepat organisasi masyarakat dan erintah juga tidak jelas maka males ibarat kata belum produksi udah eluar banyak duit dulu padahal pabrik belum jadi prem organisasi masyarakat tidak jelas dan pungli juga kacau dan sri mulyono suka hutang komplit maka pajak tinggi,lebih tepat organisasi masyarakat jelas males ibarat kata produksi udah eluar banyak duit dulu pabrik organisasi masyarakat jelas pungli kacau sri mulyono suka hutang komplit pajak tinggi,"[40, 1526, 3, 2, 46, 906, 1347, 82, 1453, 20, 3857, 13, 166, 60, 318, 3, 2, 46, 143, 1708, 1103, 524, 107, 1358, 3858, 170, 377]","['lebih', 'tepat', 'organisasi', 'masyarakat', 'jelas', 'males', 'ibarat', 'kata', 'produksi', 'udah', 'eluar', 'banyak', 'duit', 'dulu', 'pabrik', 'organisasi', 'masyarakat', 'jelas', 'pungli', 'kacau', 'sri', 'mulyono', 'suka', 'hutang', 'komplit', 'pajak', 'tinggi']"
"1,97259E+18",Mon Sep 29 20:09:56 +0000 2025,0,@kompascom Birokrasi korup + ormas,"1,97276E+18",,kompascom,in,,0,0,0,https://x.com/undefined/status/1972755746107564197,"8,52101E+17",,neutral,birokrasi korup ormas,birokrasi korup organisasi masyarakat,birokrasi korup organisasi masyarakat,birokrasi korup organisasi masyarakat,birokrasi korup organisasi masyarakat,"[894, 415, 3, 2]","['birokrasi', 'korup', 'organisasi', 'masyarakat']"
"1,97274E+18",Mon Sep 29 19:25:58 +0000 2025,0,mau pelukan ampe dibubarin ormas,"1,97274E+18",,,in,,0,1,0,https://x.com/undefined/status/1972744682104098826,"9,56181E+17",,negative,mau pelukan ampe dibubarin ormas,mau pelukan ampe dibubarin organisasi masyarakat,mau pelu ampe bubarin organisasi masyarakat,mau pelu ampe bubarin organisasi masyarakat,mau pelu ampe bubarin organisasi masyarakat,"[17, 1080, 537, 83, 3, 2]","['mau', 'pelu', 'ampe', 'bubarin', 'organisasi', 'masyarakat']"
"1,97259E+18",Mon Sep 29 18:51:04 +0000 2025,35,@KangManto123 JADI PAHAM KNP SI BAHLIL DIANGKAT JD DWN PEMIDA PEMUDA MASJID DUNIA. YG KEBANYAKAN PEMUDA MASJID DI NEGARA LAIN TDK MEMGAKUI ORMAS INI https://t.co/NLaPPcUv1L,"1,97274E+18",https://pbs.twimg.com/media/G2CQ1_5a0AECQ93.jpg,KangManto123,in,,0,3,10,https://x.com/undefined/status/1972735897465757752,"1,7229E+18",,negative,jadi paham knp si bahlil diangkat jd dwn pemida pemuda masjid dunia yg kebanyakan pemuda masjid di negara lain tdk memgakui ormas ini,jadi paham knp si bahlil diangkat jd dwn pemida pemuda masjid dunia yang kebanyakan pemuda masjid di negara lain tidak memgakui organisasi masyarakat ini,jadi paham knp si bahlil angkat jd dwn pemida pemuda masjid dunia yang banya pemuda masjid di negara lain tidak gakui organisasi masyarakat ini,jadi paham knp si bahlil angkat jd dwn pemida pemuda masjid dunia yang banya pemuda masjid di negara lain tidak gakui organisasi masyarakat ini,paham knp bahlil angkat dwn pemida pemuda masjid dunia banya pemuda masjid negara gakui organisasi masyarakat,"[368, 550, 827, 508, 3859, 3860, 65, 271, 283, 505, 65, 271, 15, 3861, 3, 2]","['paham', 'knp', 'bahlil', 'angkat', 'dwn', 'pemida', 'pemuda', 'masjid', 'dunia', 'banya', 'pemuda', 'masjid', 'negara', 'gakui', 'organisasi', 'masyarakat']"
"1,97249E+18",Mon Sep 29 18:47:38 +0000 2025,0,@KangManto123 Masalahnya ada ormas yg kerjaanya menjilat kekuasaan Yg selalu mencarikan dalil untuk kekuasaan bebas berbuat apapun.,"1,97274E+18",,KangManto123,in,,0,0,0,https://x.com/undefined/status/1972735034898678068,"1,96338E+18",,negative,masalahnya ada ormas yg kerjaanya menjilat kekuasaan yg selalu mencarikan dalil untuk kekuasaan bebas berbuat apapun,masalahnya ada organisasi masyarakat yang kerjaanya menjilat kekuasaan yang selalu mencarikan dalil untuk kekuasaan bebas berbuat apapun,masalah ada organisasi masyarakat yang rjaa jilat kuasa yang lalu cari dalil untuk kuasa bebas buat apa,masalah ada organisasi masyarakat yang rjaa jilat kuasa yang lalu cari dalil untuk kuasa bebas buat apa,masalah organisasi masyarakat rjaa jilat kuasa lalu cari dalil kuasa bebas buat,"[278, 3, 2, 1391, 777, 144, 28, 169, 3862, 144, 257, 18]","['masalah', 'organisasi', 'masyarakat', 'rjaa', 'jilat', 'kuasa', 'lalu', 'cari', 'dalil', 'kuasa', 'bebas', 'buat']"
"1,97225E+18",Mon Sep 29 18:42:19 +0000 2025,0,@unsaltedbeef Bwahaya bang pinter ngumpulne massa ky wong ormas masalae wkwk,"1,97273E+18",,unsaltedbeef,in,,0,1,0,https://x.com/undefined/status/1972733697087725607,73682700,,positive,bwahaya bang pinter ngumpulne massa ky wong ormas masalae wkwk,bwahaya bang pinter ngumpulne massa ky wong organisasi masyarakat masalae wkwk,bwahaya bang pinter ngumpulne massa ky wong organisasi masyarakat masalae wkwk,bwahaya bang pinter ngumpulne massa ky wong organisasi masyarakat masalae wkwk,bwahaya pinter ngumpulne massa ky wong organisasi masyarakat masalae,"[3863, 575, 3864, 770, 1076, 746, 3, 2, 3865]","['bwahaya', 'pinter', 'ngumpulne', 'massa', 'ky', 'wong', 'organisasi', 'masyarakat', 'masalae']"
"1,97273E+18",Mon Sep 29 18:38:16 +0000 2025,1,Patroli Poskamling Koramil Lubuk Pakam Rangkul Ormas Hingga FKDM Jaga Keamanan Wilayah https://t.co/PWHhfYp5eV https://t.co/QMmZ2LLxz3,"1,97273E+18",https://pbs.twimg.com/ext_tw_video_thumb/1972732640542502912/pu/img/3yP7slXDurUnBtPL.jpg,,in,,0,0,0,https://x.com/undefined/status/1972732678018650525,179633098,,neutral,patroli poskamling koramil lubuk pakam rangkul ormas hingga fkdm jaga keamanan wilayah,patroli poskamling koramil lubuk pakam rangkul organisasi masyarakat hingga fkdm jaga keamanan wilayah,patroli poskamling koramil lubuk pakam rangkul organisasi masyarakat hingga fkdm jaga aman wilayah,patroli poskamling koramil lubuk pakam rangkul organisasi masyarakat hingga fkdm jaga aman wilayah,patroli poskamling koramil lubuk pakam rangkul organisasi masyarakat hingga fkdm jaga aman wilayah,"[88, 3866, 136, 3867, 3868, 1707, 3, 2, 300, 3869, 72, 23, 121]","['patroli', 'poskamling', 'koramil', 'lubuk', 'pakam', 'rangkul', 'organisasi', 'masyarakat', 'hingga', 'fkdm', 'jaga', 'aman', 'wilayah']"
"1,97273E+18",Mon Sep 29 18:37:06 +0000 2025,0,Jadi kalau kamu atau kalian ingin berkontribusi yang sama dengan kami kami ini di gerakan gak perlu gabung ormas dan semacam nya. Cukup gabung kami di gerakan meskipun masih bawah tanah. Asal Militan dan Solid,"1,97273E+18",,,in,,0,0,0,https://x.com/undefined/status/1972732384786395341,"1,6222E+18",,positive,jadi kalau kamu atau kalian ingin berkontribusi yang sama dengan kami kami ini di gerakan gak perlu gabung ormas dan semacam nya cukup gabung kami di gerakan meskipun masih bawah tanah asal militan dan solid,jadi kalau kamu atau kalian ingin berkontribusi yang sama dengan kami kami ini di gerakan gak perlu gabung organisasi masyarakat dan semacam nya cukup gabung kami di gerakan meskipun masih bawah tanah asal militan dan solid,jadi kalau kamu atau kali ingin kontribusi yang sama deng kami kami ini di gera gak perlu gabung organisasi masyarakat dan macam nya cukup gabung kami di gera ski masih bawah tanah asal milit dan solid,jadi kalau kamu atau kali ingin kontribusi yang sama deng kami kami ini di gera gak perlu gabung organisasi masyarakat dan macam nya cukup gabung kami di gera ski masih bawah tanah asal milit dan solid,kalau kamu kali kontribusi sama gera perlu gabung organisasi masyarakat macam cukup gabung gera ski bawah tanah asal milit solid,"[5, 34, 41, 716, 4, 127, 314, 109, 3, 2, 341, 547, 109, 127, 461, 168, 51, 337, 1728, 1081]","['kalau', 'kamu', 'kali', 'kontribusi', 'sama', 'gera', 'perlu', 'gabung', 'organisasi', 'masyarakat', 'macam', 'cukup', 'gabung', 'gera', 'ski', 'bawah', 'tanah', 'asal', 'milit', 'solid']"
"1,97273E+18",Mon Sep 29 18:36:04 +0000 2025,0,Jadi paham ya Ormas : Praktis Gerakan : Bawah Tanah / Underground Ormas : Oknum nya Mayoritas Gerakan : Solid Benar dan Solid Baik nya bener bener bersih. Bahkan sangat beriman untuk memerangi kezaliman dan maksiat apapun itu. Terlepas latar belakang nya apapun,"1,97273E+18",,,in,,0,0,0,https://x.com/undefined/status/1972732124219527574,"1,6222E+18",,positive,jadi paham ya ormas praktis gerakan bawah tanah underground ormas oknum nya mayoritas gerakan solid benar dan solid baik nya bener bener bersih bahkan sangat beriman untuk memerangi kezaliman dan maksiat apapun itu terlepas latar belakang nya apapun,jadi paham ya organisasi masyarakat praktis gerakan bawah tanah underground organisasi masyarakat oknum nya mayoritas gerakan solid benar dan solid baik nya bener bener bersih bahkan sangat beriman untuk memerangi kezaliman dan maksiat apapun itu terlepas latar belakang nya apapun,jadi paham ya organisasi masyarakat praktis gera bawah tanah underground organisasi masyarakat oknum nya mayoritas gera solid benar dan solid baik nya bener bener bersih bahk sangat iman untuk erang zalim dan maksiat apa itu lepas latar belakang nya apa,jadi paham ya organisasi masyarakat praktis gera bawah tanah underground organisasi masyarakat oknum nya mayoritas gera solid benar dan solid baik nya bener bener bersih bahk sangat iman untuk erang zalim dan maksiat apa itu lepas latar belakang nya apa,paham organisasi masyarakat praktis gera bawah tanah underground organisasi masyarakat oknum mayoritas gera solid benar solid baik bener bener bersih sangat iman erang zalim maksiat lepas latar belakang,"[368, 3, 2, 1729, 127, 168, 51, 3870, 3, 2, 210, 209, 127, 1081, 147, 1081, 116, 53, 53, 315, 242, 772, 3871, 3872, 3873, 749, 1660, 234]","['paham', 'organisasi', 'masyarakat', 'praktis', 'gera', 'bawah', 'tanah', 'underground', 'organisasi', 'masyarakat', 'oknum', 'mayoritas', 'gera', 'solid', 'benar', 'solid', 'baik', 'bener', 'bener', 'bersih', 'sangat', 'iman', 'erang', 'zalim', 'maksiat', 'lepas', 'latar', 'belakang']"
"1,97273E+18",Mon Sep 29 18:34:23 +0000 2025,0,Yes gerakan malah cenderung ring 1 nya TNI-Polri kalau Nasionalis atau Garda Nasional/Para Militer/Milisi/Militan dsj. Ormas dan Partai juga di dalam sirkel negara/pemerintahan dan militer cuman gak intens itu juga,"1,97273E+18",,,in,,0,0,0,https://x.com/undefined/status/1972731700858990738,"1,6222E+18",,negative,yes gerakan malah cenderung ring nya tni polri kalau nasionalis atau garda nasional para militer milisi militan dsj ormas dan partai juga di dalam sirkel negara pemerintahan dan militer cuman gak intens itu juga,yes gerakan malah cenderung ring nya tni polri kalau nasionalis atau garda nasional para militer milisi militan dsj organisasi masyarakat dan partai juga di dalam sirkel negara pemerintahan dan militer cuman gak intens itu juga,yes gera malah cenderung ring nya tni polri kalau nasionalis atau garda nasional para militer milisi milit dsj organisasi masyarakat dan partai juga di dalam sirkel negara erintah dan militer cuman gak intens itu juga,yes gera malah cenderung ring nya tni polri kalau nasionalis atau garda nasional para militer milisi milit dsj organisasi masyarakat dan partai juga di dalam sirkel negara erintah dan militer cuman gak intens itu juga,yes gera malah cenderung ring tni polri kalau nasionalis garda nasional militer milisi milit dsj organisasi masyarakat partai sirkel negara militer cuman intens,"[3874, 127, 32, 1697, 142, 124, 192, 5, 3875, 3876, 158, 227, 763, 1728, 1082, 3, 2, 56, 791, 15, 227, 426, 3877]","['yes', 'gera', 'malah', 'cenderung', 'ring', 'tni', 'polri', 'kalau', 'nasionalis', 'garda', 'nasional', 'militer', 'milisi', 'milit', 'dsj', 'organisasi', 'masyarakat', 'partai', 'sirkel', 'negara', 'militer', 'cuman', 'intens']"
"1,97273E+18",Mon Sep 29 18:33:25 +0000 2025,1,Rombongan yg katanya ormas gede itu kan dempel pemerintah semua wakakak tp selain mrk yg rakyat biasa jg ntahlah keknya berita ini kurang gede nyebarnya atau percaya ini editan/AI,"1,97273E+18",,,in,,0,0,0,https://x.com/undefined/status/1972731454636609821,1922714713,,negative,rombongan yg katanya ormas gede itu kan dempel pemerintah semua wakakak tp selain mrk yg rakyat biasa jg ntahlah keknya berita ini kurang gede nyebarnya atau percaya ini editan ai,rombongan yang katanya organisasi masyarakat gede itu kan dempel pemerintah semua wakakak tapi selain mrk yang rakyat biasa juga ntahlah keknya berita ini kurang gede nyebarnya atau percaya ini editan ai,rombong yang kata organisasi masyarakat gede itu kan dempel erintah semua wakakak tapi lain mrk yang rakyat biasa juga ntah knya berita ini kurang gede nyebar atau caya ini edit ai,rombong yang kata organisasi masyarakat gede itu kan dempel erintah semua wakakak tapi lain mrk yang rakyat biasa juga ntah knya berita ini kurang gede nyebar atau caya ini edit ai,rombong kata organisasi masyarakat gede dempel semua wakakak mrk rakyat biasa ntah knya berita kurang gede nyebar caya edit ai,"[1730, 82, 3, 2, 150, 3878, 30, 3879, 323, 61, 84, 3880, 759, 698, 250, 150, 3881, 402, 3882, 3883]","['rombong', 'kata', 'organisasi', 'masyarakat', 'gede', 'dempel', 'semua', 'wakakak', 'mrk', 'rakyat', 'biasa', 'ntah', 'knya', 'berita', 'kurang', 'gede', 'nyebar', 'caya', 'edit', 'ai']"
"1,97273E+18",Mon Sep 29 18:32:11 +0000 2025,0,Ormas itu dekat dengan Partai Politik secara jaringan-koneksi maupun legitimasi-legalitas. Secara apapun nya inti nya (politikus-politisi:politik praktis) Kalau kami Orang Gerakan dekat nya kepada Separatis &amp; Ideolog (sesama gerakan apapun itu) (Geopolitik-Royalis Bawah Tanah),"1,97273E+18",,,in,,0,0,0,https://x.com/undefined/status/1972731144845361204,"1,6222E+18",,positive,ormas itu dekat dengan partai politik secara jaringan koneksi maupun legitimasi legalitas secara apapun nya inti nya politikus politisi politik praktis kalau kami orang gerakan dekat nya kepada separatis amp ideolog sesama gerakan apapun itu geopolitik royalis bawah tanah,organisasi masyarakat itu dekat dengan partai politik secara jaringan koneksi maupun legitimasi legalitas secara apapun nya inti nya politikus politisi politik praktis kalau kami orang gerakan dekat nya kepada separatis sampe ideolog sesama gerakan apapun itu geopolitik royalis bawah tanah,organisasi masyarakat itu dekat deng partai politik cara jaring koneksi maupun legitimasi legalitas cara apa nya inti nya politikus politis politik praktis kalau kami orang gera dekat nya pada paratis sampe ideolog sama gera apa itu geopolitik royal bawah tanah,organisasi masyarakat itu dekat deng partai politik cara jaring koneksi maupun legitimasi legalitas cara apa nya inti nya politikus politis politik praktis kalau kami orang gera dekat nya pada paratis sampe ideolog sama gera apa itu geopolitik royal bawah tanah,organisasi masyarakat dekat partai politik cara jaring koneksi maupun legitimasi legalitas cara inti politikus politis politik praktis kalau orang gera dekat paratis sampe ideolog sama gera geopolitik royal bawah tanah,"[3, 2, 237, 56, 74, 155, 1349, 1618, 626, 3884, 3885, 155, 1557, 576, 788, 74, 1729, 5, 7, 127, 237, 1731, 11, 3886, 4, 127, 1732, 3887, 168, 51]","['organisasi', 'masyarakat', 'dekat', 'partai', 'politik', 'cara', 'jaring', 'koneksi', 'maupun', 'legitimasi', 'legalitas', 'cara', 'inti', 'politikus', 'politis', 'politik', 'praktis', 'kalau', 'orang', 'gera', 'dekat', 'paratis', 'sampe', 'ideolog', 'sama', 'gera', 'geopolitik', 'royal', 'bawah', 'tanah']"
"1,97268E+18",Mon Sep 29 18:19:54 +0000 2025,0,@whosagma ormas tapi ikut terafiliasi sama pemerintah mending bubar.,"1,97273E+18",,whosagma,in,,0,0,0,https://x.com/undefined/status/1972728055312556432,3248747928,,negative,ormas tapi ikut terafiliasi sama pemerintah mending bubar,organisasi masyarakat tapi ikut terafiliasi sama pemerintah mending bubar,organisasi masyarakat tapi ikut afiliasi sama erintah ding bubar,organisasi masyarakat tapi ikut afiliasi sama erintah ding bubar,organisasi masyarakat ikut afiliasi sama ding bubar,"[3, 2, 38, 100, 4, 196, 59]","['organisasi', 'masyarakat', 'ikut', 'afiliasi', 'sama', 'ding', 'bubar']"
"1,97273E+18",Mon Sep 29 18:18:52 +0000 2025,0,Organisasi yang hampir tiap waktu ada tawuran antar ormas maupun dengan pihak non ormas. Backingin tempat Hiburan Malam dan Prostitusi dsj. Ini organisasi Intelektualis Yang Sangat Berpendidikan Tinggi dan Terpelajar-Disiplin atau Organisasi Kaum Marjinal-Jalanan/Gengster,"1,97273E+18",,,in,,0,0,0,https://x.com/undefined/status/1972727793030180893,"1,6222E+18",,negative,organisasi yang hampir tiap waktu ada tawuran antar ormas maupun dengan pihak non ormas backingin tempat hiburan malam dan prostitusi dsj ini organisasi intelektualis yang sangat berpendidikan tinggi dan terpelajar disiplin atau organisasi kaum marjinal jalanan gengster,organisasi yang hampir tiap waktu ada tawuran antar organisasi masyarakat maupun dengan pihak non organisasi masyarakat backingin tempat hiburan malam dan prostitusi dsj ini organisasi intelektualis yang sangat berpendidikan tinggi dan terpelajar disiplin atau organisasi kaum marjinal jalanan gengster,organisasi yang hampir tiap waktu ada tawur antar organisasi masyarakat maupun deng pihak non organisasi masyarakat backingin tempat hibur malam dan prostitusi dsj ini organisasi intelektual yang sangat pendidi tinggi dan ajar siplin atau organisasi kaum marjinal jalan gengster,organisasi yang hampir tiap waktu ada tawur antar organisasi masyarakat maupun deng pihak non organisasi masyarakat backingin tempat hibur malam dan prostitusi dsj ini organisasi intelektual yang sangat pendidi tinggi dan ajar siplin atau organisasi kaum marjinal jalan gengster,organisasi hampir tiap waktu tawur antar organisasi masyarakat maupun pihak non organisasi masyarakat backingin tempat hibur malam prostitusi dsj organisasi intelektual sangat pendidi tinggi ajar siplin organisasi kaum marjinal jalan gengster,"[3, 339, 151, 412, 1452, 1090, 3, 2, 626, 446, 230, 3, 2, 3888, 182, 3889, 232, 3890, 1082, 3, 3891, 242, 3892, 377, 110, 3893, 3, 587, 3894, 112, 3895]","['organisasi', 'hampir', 'tiap', 'waktu', 'tawur', 'antar', 'organisasi', 'masyarakat', 'maupun', 'pihak', 'non', 'organisasi', 'masyarakat', 'backingin', 'tempat', 'hibur', 'malam', 'prostitusi', 'dsj', 'organisasi', 'intelektual', 'sangat', 'pendidi', 'tinggi', 'ajar', 'siplin', 'organisasi', 'kaum', 'marjinal', 'jalan', 'gengster']"
"1,97273E+18",Mon Sep 29 18:10:00 +0000 2025,0,Entah alasan keuntungan alasan emosional alasan ambisi nya dan apapun alasan nya Akhirnya citra ormas sebagai organisasi kepemudaan organisasi massa/Sosial-Society/masyakarat dan organisasi nasional dsj.Lama lama penuh juga di isi penjahat akhirnya disebut organisasi preman,"1,97273E+18",,,in,,0,0,0,https://x.com/undefined/status/1972725564810420376,"1,6222E+18",,negative,entah alasan keuntungan alasan emosional alasan ambisi nya dan apapun alasan nya akhirnya citra ormas sebagai organisasi kepemudaan organisasi massa sosial society masyakarat dan organisasi nasional dsj lama lama penuh juga di isi penjahat akhirnya disebut organisasi preman,entah alasan keuntungan alasan emosional alasan ambisi nya dan apapun alasan nya akhirnya citra organisasi masyarakat sebagai organisasi kepemudaan organisasi massa sosial society masyakarat dan organisasi nasional dsj lama lama penuh juga di isi penjahat akhirnya disebut organisasi preman,entah alas untung alas emosional alas ambisi nya dan apa alas nya akhir citra organisasi masyarakat bagai organisasi pemuda organisasi massa sosial society masyakarat dan organisasi nasional dsj lama lama penuh juga di isi jahat akhir sebut organisasi prem,entah alas untung alas emosional alas ambisi nya dan apa alas nya akhir citra organisasi masyarakat bagai organisasi pemuda organisasi massa sosial society masyakarat dan organisasi nasional dsj lama lama penuh juga di isi jahat akhir sebut organisasi prem,entah alas untung alas emosional alas ambisi alas akhir citra organisasi masyarakat bagai organisasi pemuda organisasi massa sosial society masyakarat organisasi nasional dsj lama lama penuh isi jahat akhir sebut organisasi,"[607, 207, 302, 207, 3896, 207, 1716, 207, 153, 771, 3, 2, 45, 3, 65, 3, 770, 204, 3897, 3898, 3, 158, 1082, 47, 47, 720, 241, 892, 153, 108, 3]","['entah', 'alas', 'untung', 'alas', 'emosional', 'alas', 'ambisi', 'alas', 'akhir', 'citra', 'organisasi', 'masyarakat', 'bagai', 'organisasi', 'pemuda', 'organisasi', 'massa', 'sosial', 'society', 'masyakarat', 'organisasi', 'nasional', 'dsj', 'lama', 'lama', 'penuh', 'isi', 'jahat', 'akhir', 'sebut', 'organisasi']"
"1,97272E+18",Mon Sep 29 17:59:52 +0000 2025,0,Ormas awal Bangsa Indonesia Kaya Budi Utomo dan Jong Jang Jong Jang dan semua peranakan dan pembaharu nya ialah pada dasar nya asas Intelektualitas akademisi dan Ilmu-Pengetahuan-Wawasan Global-Universal. Termasuk Politik Geopolitik Sosiologis Berbangsa Bernegara Beragama.,"1,97272E+18",,,in,,0,0,0,https://x.com/undefined/status/1972723014799437880,"1,6222E+18",,positive,ormas awal bangsa indonesia kaya budi utomo dan jong jang jong jang dan semua peranakan dan pembaharu nya ialah pada dasar nya asas intelektualitas akademisi dan ilmu pengetahuan wawasan global universal termasuk politik geopolitik sosiologis berbangsa bernegara beragama,organisasi masyarakat awal bangsa indonesia kaya budi utomo dan jong jang jong jang dan semua peranakan dan pembaharu nya ialah pada dasar nya asas intelektualitas akademisi dan ilmu pengetahuan wawasan global universal termasuk politik geopolitik sosiologis berbangsa bernegara beragama,organisasi masyarakat awal bangsa indonesia kaya budi utomo dan jong jang jong jang dan semua anak dan baharu nya ialah pada dasar nya asas intelektualitas akademisi dan ilmu etahu wawas global universal masuk politik geopolitik sosiologis bangsa negara agama,organisasi masyarakat awal bangsa indonesia kaya budi utomo dan jong jang jong jang dan semua anak dan baharu nya ialah pada dasar nya asas intelektualitas akademisi dan ilmu etahu wawas global universal masuk politik geopolitik sosiologis bangsa negara agama,organisasi masyarakat awal bangsa indonesia kaya budi utomo jong jong semua anak baharu ialah dasar asas intelektualitas akademisi ilmu etahu wawas global universal masuk politik geopolitik sosiologis bangsa negara agama,"[3, 2, 340, 366, 16, 25, 727, 3899, 1733, 1733, 30, 58, 3900, 3901, 299, 3902, 3903, 578, 1302, 3904, 3905, 3906, 3907, 42, 74, 1732, 3908, 366, 15, 9]","['organisasi', 'masyarakat', 'awal', 'bangsa', 'indonesia', 'kaya', 'budi', 'utomo', 'jong', 'jong', 'semua', 'anak', 'baharu', 'ialah', 'dasar', 'asas', 'intelektualitas', 'akademisi', 'ilmu', 'etahu', 'wawas', 'global', 'universal', 'masuk', 'politik', 'geopolitik', 'sosiologis', 'bangsa', 'negara', 'agama']"
"1,97272E+18",Mon Sep 29 17:44:43 +0000 2025,0,ormas anti-imigran kelakuannya kaya karakter film dono,"1,97272E+18",,,in,,0,0,0,https://x.com/undefined/status/1972719200688132491,48643096,,negative,ormas anti imigran kelakuannya kaya karakter film dono,organisasi masyarakat anti imigran kelakuannya kaya karakter film dono,organisasi masyarakat anti imigr laku kaya karakter film dono,organisasi masyarakat anti imigr laku kaya karakter film dono,organisasi masyarakat anti imigr laku kaya karakter film dono,"[3, 2, 629, 1424, 50, 25, 3909, 3910, 3911]","['organisasi', 'masyarakat', 'anti', 'imigr', 'laku', 'kaya', 'karakter', 'film', 'dono']"
"1,97266E+18",Mon Sep 29 17:09:41 +0000 2025,4,@28Airenn @han_jon3 @tanyarlfes Ini mah udh lama update terbaru ya di podcast densu ini. Malah di tiktok ramenya Walikota malang dan aparat diam aja ga ambil tindakan karena takut sama suaminya si Sahara yang jadi ketua ormas MADAS (Madura Asli). Yang mana ormas Madas ini jadi tim pemenangan pak Wahyu,"1,97271E+18",,28Airenn,in,,0,0,0,https://x.com/undefined/status/1972710382751125963,"1,74076E+18",,negative,ini mah udh lama update terbaru ya di podcast densu ini malah di tiktok ramenya walikota malang dan aparat diam aja ga ambil tindakan karena takut sama suaminya si sahara yang jadi ketua ormas madas madura asli yang mana ormas madas ini jadi tim pemenangan pak wahyu,ini mah sudah lama update terbaru ya di podcast densu ini malah di tiktok ramenya walikota malang dan aparat diam saja tidak ambil tindakan karena takut sama suaminya si sahara yang jadi ketua organisasi masyarakat madas madura asli yang mana organisasi masyarakat madas ini jadi tim pemenangan bapak wahyu,ini mah sudah lama update baru ya di podcast densu ini malah di tiktok rame walikota malang dan aparat diam saja tidak ambil tinda karena takut sama suami si sahara yang jadi ketua organisasi masyarakat madas madura asli yang mana organisasi masyarakat madas ini jadi tim enang bapak wahyu,ini mah sudah lama update baru ya di podcast densu ini malah di tiktok rame walikota malang dan aparat diam saja tidak ambil tinda karena takut sama suami si sahara yang jadi ketua organisasi masyarakat madas madura asli yang mana organisasi masyarakat madas ini jadi tim enang bapak wahyu,lama update baru podcast densu malah tiktok rame walikota malang aparat diam ambil tinda takut sama suami sahara ketua organisasi masyarakat madas madura asli organisasi masyarakat madas tim enang bapak wahyu,"[47, 3912, 31, 3913, 3914, 32, 3915, 544, 239, 229, 101, 414, 441, 787, 62, 4, 921, 375, 80, 3, 2, 466, 1069, 312, 3, 2, 466, 495, 936, 26, 3916]","['lama', 'update', 'baru', 'podcast', 'densu', 'malah', 'tiktok', 'rame', 'walikota', 'malang', 'aparat', 'diam', 'ambil', 'tinda', 'takut', 'sama', 'suami', 'sahara', 'ketua', 'organisasi', 'masyarakat', 'madas', 'madura', 'asli', 'organisasi', 'masyarakat', 'madas', 'tim', 'enang', 'bapak', 'wahyu']"
"1,97259E+18",Mon Sep 29 17:02:34 +0000 2025,0,@kompascom kerja bodoh bukannya ngeluh ormas brantas terus tukang parkir tuh tangkepin pungli dimana2,"1,97271E+18",,kompascom,in,,0,0,0,https://x.com/undefined/status/1972708595210064105,357369836,,negative,kerja bodoh bukannya ngeluh ormas brantas terus tukang parkir tuh tangkepin pungli dimana,kerja bodoh bukannya ngeluh organisasi masyarakat brantas terus tukang parkir tuh tangkepin pungli dimana,kerja bodoh bukan ngeluh organisasi masyarakat brantas terus tukang parkir tuh tangkepin pungli mana,kerja bodoh bukan ngeluh organisasi masyarakat brantas terus tukang parkir tuh tangkepin pungli mana,kerja bodoh bukan ngeluh organisasi masyarakat brantas terus tukang parkir tangkepin pungli,"[173, 290, 12, 3917, 3, 2, 3918, 90, 126, 75, 963, 143]","['kerja', 'bodoh', 'bukan', 'ngeluh', 'organisasi', 'masyarakat', 'brantas', 'terus', 'tukang', 'parkir', 'tangkepin', 'pungli']"
